InspectionID,DBA_Name,AKA_Name,LicenseId,FacilityType,Risk,Address,City,State,Zip,InspectionDate,InspectionType,Results,Violations,Latitude,Longitude,Location
134269,LAS ISLAS MARIAS,LAS ISLAS MARIAS,1909643,Restaurant,Risk 1 (High),2043-2051 N MILWAUKEE AVE ,CHICAGO,IL,60647.0,2010-01-21,Complaint,Fail,"21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: A certified food service manager must be present in all establishments at which potentially hazardous food is prepared or served.                                                                                                                                                                                                                                                                                    NO VALID CITY OF CHICAGO SANITATION CERTIFICATE FOUND POSTED ON PREMISES AT THE TIME OF INSPECTION.  MANAGEMENT HAD COUNTERFIT COPIES OF CERTIFICATES WITH VOIDS ON THEM.                                        CITATION ISSUED 7-38-012 SERIOUS.                                                             INSTRUCTED MANAGEMENT TO PROVIDE LAGITIMATE SANITATION CERTIFICATES WITHOUY VOIDS.   | 24. DISH WASHING FACILITIES: PROPERLY DESIGNED, CONSTRUCTED, MAINTAINED, INSTALLED, LOCATED AND OPERATED - Comments: All dishwashing machines must be of a type that complies with all requirements of the plumbing section of the Municipal Code of Chicago and Rules and Regulation of the Board of Health.                                                                                                                                                                                                                                                                                    3COMP.SINKS IN KITCHEN NOT MAINTAINED.                                SAID SINK IS LEAKING WATER ON FLOORS AND DRAINING OVER TO ANOTHER ONE, AND BACKING UP AT THE SAME TIME.CITATION ISSUED 7-38-030 SERIOUS.     INSTRUCTED  MANAGEMENT TO  REFRAIN USING SAID SINK  FOR WASHING AND SNITISIZING OF UTENSILS UNTIL REPAIRED. MEAN-WHILE UTENSILS HAS TO WASHED AT THE DISHWASHING MACHINE.   WILL BACK FOR REINSPECTION ON 01-28-10.    | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: All food not stored in the original container shall be stored in properly labeled containers.                                                                                                                                                                                                         PREPARED AND COOKED FOODS IN COOLERS MUST BE LABELED PROPERLY WITH DATES AND FOOD NAMES. | 31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: Containers and utensils shall be inverted, covered, or otherwise protected from contamination until used.  All single-service drinking straws and containers shall be discarded immediately after use.                                                                                                                                                                                                                                                                                                                                                              FOUND CLEAN UTENSILS[PAN,POTS,ETC]AND SINGLE SERVICE ARTICLES ON SHELVING UNITS THRU-OUT FACILITY NOT NOT PROPERLY STORED INCLUDING DINING AREA. INSTRUCTED MANAGEMENT TO INVERT AT ALL TIMES.  | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair.                                                                                                                                                                                                                                                                                    MUST REMOVE TRADITIONAL STONE UTENSILS[MECOJITOS STONE POTS] FROME PREMISES. PROVIDE LID COVER FOR ICE-BIN AT N.W. BAR SECTION.    | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily.                                                                                                                                                                                                                                                                                      EXPOSE HAND WASH SINKS THROUGHOUT BAR AREAS AND 1COMP.SINK AT FRONT CORNER DINING COFFEE SERVING AREA NEEDS CLEANING.TOP OF DISHMACHINE  AND SINK COUNTER TOPS AT BAR BY KITCHEN  AND IN BASEMENT BAR AERA NEEDS CLEANING. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair.                                                                                                                                                                                                                                                                                                                                                           FLOORS BEHIND AND AROUND COOKING EQUIPMENTS UNDER HOODS THROUGHOUT KITCHEN AND THRU-OUT BAR AREAS BY KITCHEN NEEDS CLEANING.ALSO FLOORS AT CARRY-OUT SECTION NEEDS CLEANING.FLOORS AT 3COMP. SINK BY DISH-MACHINE AT MAIN KITCHEN WITH STANDING WATER DUE TO SERIOUS LEAKAGE MUST BE CLEANED AND MAINTAINED DRY AT ALL TIMES.   | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: Shielding to protect against broken glass falling into food shall be provided for all artificial lighting sources in preparation, service, and display facilities.                                                                                                                                                                                                                                                                                MUST REPLACE ALL OUT LIGHTS AT CARRY-OUT SECTION. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Ventilation: All plumbing fixtures, such as toilets, sinks, washbasins, etc., must be adequately trapped, vented, and re-vented and properly connected to the sewer in accordance with the plumbing chapter of the Municipal Code of Chicago and the Rules and Regulations of the Board of Health.                                                                                                                                                                                                             MUST REPAIR SLOW DRAINING AND FAUCET LEAKING AT EXPOSE HAND WASH SINK AT N.W. BAR AREA. | 43. FOOD (ICE) DISPENSING UTENSILS, WASH CLOTHS PROPERLY STORED - Comments: Between uses and during storage ice dispensing utensils and ice receptacles shall be stored in a way that protects them from contamination.                                                                                                                                                                                                                                                                             MUST PROVIDE A SEPARATE CONTAINER FOR ICE-SCOOPS AT ALL ICE SERVING AREAS.",41.918447569300206,-87.68982574887923,"(41.918447569300206, -87.68982574887923)"
114331,DOWNTOWN BP & SUBWAY,BP & SUBWAY,43806,Restaurant,Risk 1 (High),750 N WELLS ST ,CHICAGO,IL,60610.0,2010-02-11,Canvass,Pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily.    Observed slight lime build up inside ice machine. Must clean and maintain equipment. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Ventilation: All plumbing fixtures, such as toilets, sinks, washbasins, etc., must be adequately trapped, vented, and re-vented and properly connected to the sewer in accordance with the plumbing chapter of the Municipal Code of Chicago and the Rules and Regulations of the Board of Health.    3-compartment sink pipe  leaking under middle compartment. Must repair and maintain.",41.89633573431188,-87.63434063447279,"(41.896335734311876, -87.63434063447279)"
80234,VILLA PALERMO INC,VILLA PALERMO PIZZA,1470,Restaurant,Risk 1 (High),2154 W DEVON AVE ,CHICAGO,IL,60659.0,2010-02-05,Complaint,Fail,"4. SOURCE OF CROSS CONTAMINATION CONTROLLED I.E. CUTTING BOARDS, FOOD  HANDLERS, UTENSILS, ETC - Comments: All food shall be protected from contamination and the elements, and so shall all food equipment, containers, utensils, food contact surfaces and devices, and vehicles.//FOUND COOKED BACON INSIDE THE WALK IN ON THE FLOOR IN A DIRTY BOX STORED ON THE FLOOR OF THE WALK IN COOLER.IT WAS NOT COVER NOR HAD A LINING INSIDE BOX. MGN DENATURE COST 12 DOLLARS. | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: All necessary control measures shall be used to effectively minimize or eliminate the presence of rodents, roaches, and other vermin and insects on the premises of all food establishments, in food-transporting vehicles, and in vending machines.//FOUND 50 PLUS RODENT DROPPING IN DRY STORAGE AREA.INST TO CLEAN AND SANITIZE AREA. | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: ALL FOODS IN REACH IN COOLER, UPRIGHT REFRIGERATION, DRY STORAGE, AREA NEEDS DATES AND LABLES. | 31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: ALL MULT USE UTENSILIS AND SINGLE SERVICE ARTICLES NEED PROPERLY STORED  | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: MUST REPLACE STAIN AND VERY BAD PITTING CUTTING BOARDS THROUGH OUT THE FOOD AND PREP AREA. A SPLASH GAURD BETWEEN THE STOVE AND EXPOSED HAND SINK. RUSTY SHELVES INSIDE REACH IN COOLER,AND WALK IN COOLER,GREASE BOX IS RUSTY,NEEDS TO BE MAINTAIN OR REPLACE OR PAINT WITH NON TOXIC PAINT. NEEDS LIDS FOR ALL GARAGE CAN IN KITCHEN AREA | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: INTERIOR AND EXTERIOR OF ALL COOKING EQUIPMENT,AND NON COOKING EQUIPMENT,AND DRY STORAGE NEEDS DETAIL CLEANING  | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: FLOORS UNDER ALL HEAVY COOKING EQUIPMENT NEEDS DETAIL CLEANING. NEEDS TO STORED ALL FOOD NON FOOD OFF THE FLOORS. 6 INCH OFF FLOOR  | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: REAR EXIT DOOR NOT BING MAINTAIN. DOOR IS RUSTY NEEDS TO BE REPAINTED OR REPLACE. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: REMOVE ALL UNNECESSARY ARTICLES OFF PREMISES OR NEEDS TO BE MAINTAIN AND CLEANED.",41.99792641964382,-87.68478485824427,"(41.99792641964382, -87.68478485824427)"
231214,KEN KEE RESTAURANT,KEN KEE RESTAURANT,55428,Restaurant,Risk 1 (High),2129 S CHINA PL ,CHICAGO,IL,60616.0,2010-02-10,Canvass,Pass,"31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: Containers and utensils shall be inverted, covered, or otherwise protected from contamination until used.  All single-service drinking straws and containers shall be discarded immediately after use.    INSTRUCTED TO PROVIDE KNIFE RACK FOR KNIVES. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair.    INSTRUCTED TO REMOVE CARDBOARD LINING FROM STORAGE RACKS. INSTRUCTED TO REPAIR COVER AT ICE MACHINE. INSTRUCTED TO PAINT RUSTED STORAGE SHELVES AT REAR STORAGE AREA. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned.    INSTRUCTED TO REPLACE STAINED CEILING PANELS, REMOVE EXCESS DUST BUILD-UP AT CEILING VENTS ABOVE KITCHEN PREP AREA. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: Shielding to protect against broken glass falling into food shall be provided for all artificial lighting sources in preparation, service, and display facilities.    INSTRUCTED TO PROVIDE LIGHT SHIELDS WITH END CAPS AT REAR FOOD STORAGE AREA. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Ventilation: All plumbing fixtures, such as toilets, sinks, washbasins, etc., must be adequately trapped, vented, and re-vented and properly connected to the sewer in accordance with the plumbing chapter of the Municipal Code of Chicago and the Rules and Regulations of the Board of Health.    INSTRUCTED TO PROVIDE VENTILATION ABOVE TEA UNIT AT FRONT PREP AREA. INSTRUCTED TO REPAIR LEAKS AT HANDLES AT TWO COMPARTMENT SINK AND HAND SINK AT REAR PREP AREA. INSTRUCTED TO PROVIDE DIPPER WELL WITH RUNNING COLD WATER FOR HAND DIPPED ICE CREAM SCOOPS AT FRONT PREP AREA.",41.85387138887043,-87.63454197435672,"(41.85387138887043, -87.63454197435672)"
176267,MAC ARTHUR'S,MAC ARTHUR'S,1384031,Restaurant,Risk 1 (High),5412 W MADISON ST ,CHICAGO,IL,60644.0,2010-02-17,Complaint,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair.    MUST RESEAL ALL RUSTY SHELVING INSIDE COOLERS | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily.    MUST CLEAN EXHAUST FAN ABOVE COOKING EQUIPMENT KITCHEN AREA | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: All food establishments that display, prepare, or store potentially hazardous foods shall have calibrated metal stem thermometers, provided and conspicuous, for refrigerated and hot food units.    MUST PROVIDE THERMOMETERS IN COOLERS IN A CONSPICUOUS MANNER.",41.88041000319366,-87.7607057824235,"(41.88041000319366, -87.7607057824235)"
78304,PAPA J'S,PAPA J'S,1803246,NIL,Risk 2 (Medium),2704 E 75TH ST ,CHICAGO,IL,60649.0,2010-02-08,OUT OF BUSINESS,Fail,NIL,41.76005986018964,-87.55848986206058,"(41.760059860189635, -87.55848986206058)"
80241,tien giang restaurant,NIL,2013912,Restaurant,Risk 1 (High),4925 N Broadway ,CHICAGO,IL,60640.0,2010-02-16,License Re-Inspection,Fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: All necessary control measures shall be used to effectively minimize or eliminate the presence of rodents, roaches, and other vermin and insects on the premises of all food establishments, in food-transporting vehicles, and in vending machines.//REMAINING VIOLATION FROM 2/08/10 SEE REPORT | 31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: Containers and utensils shall be inverted, covered, or otherwise protected from contamination until used.  All single-service drinking straws and containers shall be discarded immediately after use.//SEE REPORT FROM 2/08/10 REMAINING | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair.//SEE REPORT 2/08/10 REMAINING | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily.//SEE REPORT 2/08/10 REMAINING | 70. NO SMOKING REGULATIONS - Comments: Smoking shall be prohibited in all public places except in designated smoking areas.//SEE REPORT 2/08/10 REMAINING",41.97221355699091,-87.6596091001073,"(41.97221355699091, -87.6596091001073)"
68161,BUILDING BLOCKS LEARNING ACADEMY,BUILDING BLOCKS LEARNING ACADEMY,1618164,Daycare Above and Under 2 Years,Risk 1 (High),1118 W 69TH ST ,CHICAGO,IL,60621.0,2010-02-04,Canvass,Pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All utensils shall be thoroughly cleaned and sanitized after each usage.DEFROST AND CLEAN THE REACH IN FREEZER IT IS THICK WITH ICE BUILDUP. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: All parts of the food establishment and all parts of the property used in connection with the operation of the establishment shall be kept neat and clean and should not produce any offensive odors.LARGE AMOUNT OF CLUTTER IN THE BOTH STOREROOMS.INSTRUCTED TO CLEAN AND ORGNIZE SO NO INSECT OR RODENT HARBORAGE.",41.76882799791058,-87.65260540548795,"(41.768827997910584, -87.65260540548795)"
134275,LA BOMBA,LA BOMBA       RESTAURANT,1770283,Restaurant,Risk 1 (High),3221 W ARMITAGE AVE ,CHICAGO,IL,60647.0,2010-01-27,Canvass,Fail,"16. FOOD PROTECTED DURING STORAGE, PREPARATION, DISPLAY, SERVICE AND TRANSPORTATION - Comments: All food should be properly protected from contamination during storage, preparation, display, service, and transportation.                                                                                                                                                                                                                                                                            FOUND PREPARED AND READY TO EAT FOODS IN  COOLERS THRU-OUT FRONT PREP AREA NOT PROTECTED DURING STORAGE.NOTED COOKED MEATS,LIQUID EGGS, COOKED GROUND BEEF,SHISH KABOBS,GRIND PLATANOS, COOKED YUCAS,ETC WITHOUT COVER WHILE OTHER THINGS  WERE STORED ABOVE THEM.                            INSTRUCTED MANAGEMENT TO COVER FOODS 1st BEFORE STOREING ABOVE THEM.  SITUATIONS WAS CORRECTED WHILE STILL ON PREMISES. | 29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: A separate and distinct offense shall be deemed to have been committed for each Minor violation that is not corrected upon re-inspection by the health authority.                                                                                                                                                                                                         PREVIOUS MINOR VIOLATIONS OF 02-26-09 REPORT #156708, #s31,32,& 34 NOT CORRECTD.   [31]'ALL CLEANED MULTI-USE UTENSILS[POTS,PANS,ETC] ON STORAGE SHELVES AT FRONT AND AT ALL AREAS NEEDS TO BE STORED UPSIDE DOWN OR COVERED ELEVATE 6' OFF FLOORS AT ALL TIMES'.                 [32}'RUSTED REACH-IN COOLER BOTTOM AT FRONT OF KICHEN,AND BROKEN GLASS SLIDING DOOR ON WARMER CASE NEEDS REPAIR' 'MUST REPLACE SINK STOPPERS AT 3COMP.SINKS WITH HOLES IN THE MIDDLES'.                            {34}'MUST REPLACE FLOOR TILES AT FRONT DOOR ENTRANCE,AND AT REAR DINING AREA'.  CITATION ISSUED 7-42-090 SERIOUS.                      INSTRUCTED MANAGEMENT TO COMPLY WITH ABOVE PREVIOUS ORDERS. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair.                                                                                                                                                                                                            REPLACE MISSING FILTER PIECE ON HOOD. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily.                                                                                                                                                                                                                                                                                    MOP SINK AND INTERIOR / EXTERIOR OF ICE MACHINE NEEDS CLEANING. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair.                                                                                                                                                                                                                                                                                    MUST CLEAN AND MAINTAIN FLOORS AT REAR PREP AREA WITH WATER DRY AT ALL TIMES.FLOORS BEHIND REAR EXIT DOOR NEEDS CLEANING. REPAIR FLOOR GUARDS IN LADIES TOILET,AND SEAL ALL OPENINGS ON FLOORS. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned.                                                                                                                                                                                                                                                                                                                                                          MUST SEAL OPENINGS ON CEILING TILES AND ON WALLS THRU-OUT FRONT REAR AREAS.REPLACE MISSING CEILINB TILES AT REAR PREP AREA. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: Shielding to protect against broken glass falling into food shall be provided for all artificial lighting sources in preparation, service, and display facilities.                                                                                                                                                                                                                                                                                                                                                                                                                               PROVIDE BRIGHT LIGHTS IN TOILETS. | 37. TOILET ROOM DOORS SELF CLOSING: DRESSING ROOMS WITH LOCKERS PROVIDED: COMPLETE SEPARATION FROM LIVING/SLEEPING QUARTERS - Comments: Toilet rooms shall be completely enclosed and shall be vented to the outside air or mechanically ventilated.                                                                                                                                                                                                                                                                               REPAIR DAMAGED SELF-CLOSING DEVICE ON GENTLE-MEN TOILET DOOR. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Ventilation: All plumbing fixtures, such as toilets, sinks, washbasins, etc., must be adequately trapped, vented, and re-vented and properly connected to the sewer in accordance with the plumbing chapter of the Municipal Code of Chicago and the Rules and Regulations of the Board of Health.                                                                                                                                                                                                                                                                                     MUST REPAIR LEAKING PIPES UNDER 3COMP.SINKS,AND UNDER HAND WASH SINK IN GENTLEMEN TOILET. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: All parts of the food establishment and all parts of the property used in connection with the operation of the establishment shall be kept neat and clean and should not produce any offensive odors.                                                                                                                                                                                                                                                                                                                                                            MUST REMOVE CLUTTER ON TOP OF ICE MACHINE,AND BEHIND REAR EXIT DOOR. | 43. FOOD (ICE) DISPENSING UTENSILS, WASH CLOTHS PROPERLY STORED - Comments: Between uses and during storage ice dispensing utensils and ice receptacles shall be stored in a way that protects them from contamination.                                                                                                                                                                                                                                                                           MUST PROVIDE SEPARATE CONTAINER FOR ICE-SCOOPS AT ALL ICE DISPENSING AREAS,AND AT ICE MACHINE.",41.91728108852338,-87.70785660455108,"(41.91728108852338, -87.70785660455108)"
68180,LITTLE KIDS VILLAGE LEARNING,LITTLE KIDS VILLAGE LEARNING,1617545,Daycare (Under 2 Years),Risk 1 (High),2845 W 71ST ST ,CHICAGO,IL,60629.0,2010-02-05,Canvass,Pass,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair.CLEAN THE FLOOR IN THE FURNACE ROOM AND IN THE SMALL STOREROOM. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: The flow of air discharged from kitchen fans shall always be through a duct to a point above the roofline.THE VENTS THROUGHOUT PREMISES NOT CLEAN.INSTRUCTED TO CLEAN.THEM.",41.76439832223245,-87.69481744798337,"(41.76439832223245, -87.69481744798337)"
68109,FERNANDO'S RESTAURANT,FERNANDO'S RESTAURANT,36911,Restaurant,Risk 1 (High),3450 N LINCOLN AVE ,CHICAGO,IL,60657.0,2010-02-02,No Entry,Fail,NIL,41.94458340838313,-87.67225084986538,"(41.94458340838313, -87.67225084986538)"
158293,THUNDERBIRD CATERING,THUNDERBIRD CATERING,2016740,Mobile Food Dispenser,Risk 3 (Low),1204 W 36TH PL ,CHICAGO,IL,60609.0,2010-02-01,License,Fail,"2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: All food establishments that prepare, sell, or store hot food shall have adequate hot food storage facilities. AIR TEMP IN HEATED CABINET 125.1 DEGREES, MUST BE 140 OR ABOVE",41.82809412610231,-87.65585369468056,"(41.82809412610231, -87.65585369468056)"
67922,THE BLEEDING HEART  BAKERY,THE BLEEDING HEART  BAKERY,1874242,Bakery,Risk 1 (High),1955 W BELMONT AVE ,CHICAGO,IL,60657.0,2010-01-19,Complaint,Fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: All necessary control measures shall be used to effectively minimize or eliminate the presence of rodents, roaches, and other vermin and insects on the premises of all food establishments, in food-transporting vehicles, and in vending machines.  Evidence of rodent activity observed on premises.  Observed rodent droppings in the rear prep area and in the basement.  Also observed 2 dead mice inside of rodent traps in the rear prep area.  Observed approx. 30 mouse droppings in the basement, 15 droppings in the corner of the rear prep area by the mixer, 2 droppings at the front counter area, 10 droppings behind the t-shirt counter, 10 droppings behind the ovens and coolers along the east wall, 15 droppings in the SE corner of the rear prep area, 5 droppings near the south wall of the rear prep area, 20 droppings in the work room and 15 droppings in the walk-in cooler.  Management instructed to clean and sanitize the affected areas.  Additional pest control service is needed.  Must remove dead mice from traps and reset them.  SERIOUS VIOLATION 7-38-020. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily.  DETAIL CLEAN THE WIRE STORAGE RACKS IN THE WALK-IN COOLER. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair.  SEAL THE HOLES IN THE FLOOR OUTSIDE OF THE WALK-IN COOLER.  DETAIL CLEAN THE FLOOR OF THE WALK-IN COOLER. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned.  SEAL ALL OPENINGS AND GAPS IN THE WALLS IN THE PREP AREA. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: THE EXPOSED HANDSINK IN THE FRONT PREP AREA HAS A DRAIN LINE WATER LEAK.  MUST REPAIR.",41.9394659949947,-87.67808189198753,"(41.9394659949947, -87.67808189198753)"
68117,79TH STREET DAY CARE,79TH STREET DAY CARE,1991001,Daycare (2 Years),Risk 1 (High),3728 W 79TH ST ,CHICAGO,IL,60652.0,2010-02-02,Canvass,Pass,NIL,41.74978363818834,-87.71534688767085,"(41.74978363818834, -87.71534688767085)"
68147,KENWOOD OF LAKE VIEW,BROOKDALE LIVING,64391,Restaurant,Risk 1 (High),3121 N SHERIDAN RD ,CHICAGO,IL,60657.0,2010-02-04,Complaint,Pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily.  DETAIL CLEAN THE SIDES OF THE FLAT TOP GRILL AND THE DEEP FRYER, AND THE INTERIOR OF THE DESSERT COOLER. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair.  DETAIL CLEAN THE FLOOR BEHIND THE COOKING EQUIPMENT. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned.  DETAIL CLEAN THE CEILING TILES IN THE PREP AREA.  REPLACE THE MISSING BASEBOARD FROM THE MEN'S RESTROOM AND REGLUE THE STRIP OF FRP BOARD IN THE MEN'S RESTROOM. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: THE LEVER OPERATED SINK STOPPERS FOR THE LEFT AND MIDDLE COMPARTMENTS OF THE 3 COMPARTMENT SINK ARE NOT OPERATIONAL.  MUST REPAIR.",41.93840419420947,-87.63934305672306,"(41.93840419420947, -87.63934305672306)"
